adcode,name,longitude,latitude
5.11E+11,蓬安县,106.412136,31.029091
5.20E+11,务川仡佬族苗族自治县,107.898956,28.563086
4.31E+11,汨罗市,113.067251,28.806881
1.30E+11,复兴区,114.462061,36.639033
3.70E+11,莱西市,120.51769,36.889084
3.60E+11,上栗县,113.795311,27.880301
3.30E+11,下城区,120.180891,30.281677
2.11E+11,太和区,121.103892,41.109147
5.30E+11,华宁县,102.928835,24.19276
1.31E+11,高碑店市,115.873886,39.326839
5.12E+11,岳池县,106.440114,30.537863
5.11E+11,隆昌县,105.287612,29.339476
4.21E+11,樊城区,112.135684,32.044832
6.59E+11,五家渠市,87.54324,44.166756
4.51E+11,右江区,106.618225,23.90097
3.41E+11,相山区,116.794344,33.959892
3.71E+11,市辖区,,
5.10E+11,成都市,104.066794,30.572893
5.13E+11,甘孜县,99.99267,31.622933
5.23E+11,黔南布依族苗族自治州,107.522171,26.253275
3.30E+11,乐清市,120.983906,28.113725
2.30E+11,双城区,126.312624,45.383218
6.53E+11,泽普县,77.259675,38.18529
3.50E+11,翔安区,118.248034,24.618543
1.40E+11,盂县,113.41233,38.085619
3.20E+11,睢宁县,117.941563,33.912597
6.21E+11,古浪县,102.897533,37.47012
1.50E+11,阿鲁科尔沁旗,120.0657,43.872298
4.10E+11,嵩县,112.085634,34.134516
1.53E+11,阿拉善左旗,105.666275,38.833389
5.30E+11,曲靖市,103.796167,25.489999
3.31E+11,市辖区,,
3.42E+11,市辖区,,
4.11E+11,漯河市,114.016536,33.580873
3.31E+11,柯桥区,120.495085,30.081929
2.11E+11,兴城市,120.756479,40.609731
2.20E+11,德惠市,125.728755,44.522056
5.33E+11,贡山独龙族怒族自治县,98.665964,27.740999
6.20E+11,城关区,103.825307,36.057464
4.11E+11,南召县,112.429133,33.489877
4.21E+11,汉川市,113.839149,30.661243
4.40E+11,市辖区,,
5.12E+11,万源市,108.034657,32.081631
3.61E+11,宜丰县,114.802852,28.394565
3.60E+11,西湖区,115.877233,28.657595
6.20E+11,市辖区,,
4.33E+11,吉首市,109.698015,28.262376
5.43E+11,日土县,79.732427,33.381359
2.30E+11,呼兰区,126.587905,45.889457
3.31E+11,开化县,118.415495,29.137336
3.71E+11,沂南县,118.465221,35.550217
5.12E+11,雨城区,103.033026,30.005461
6.21E+11,岷县,104.03688,34.438075
4.30E+11,市辖区,,
2.21E+11,靖宇县,126.813583,42.388896
1.30E+11,曲周县,114.957504,36.76607
6.54E+11,霍尔果斯市,80.411271,44.213941
4.50E+11,秀峰区,110.264183,25.273625
3.70E+11,张店区,118.017938,36.806669
4.51E+11,那坡县,105.83253,23.387441
3.41E+11,博望区,118.844538,31.558471
3.71E+11,嘉祥县,116.342449,35.408824
6.23E+11,临夏回族自治州,103.210655,35.601352
4.41E+11,封开县,111.512343,23.424033
1.50E+11,敖汉旗,119.921603,42.290781
5.40E+11,芒康县,98.593113,29.679907
1.10E+11,东城区,116.41649,39.928341
1.31E+11,孟村回族自治县,117.104298,38.053409
6.21E+11,天祝藏族自治县,103.141757,36.97174
4.51E+11,东兰县,107.374293,24.510842
1.20E+11,宁河区,117.826724,39.330087
2.31E+11,七台河市,131.003082,45.771396
5.13E+11,炉霍县,100.676372,31.39179
3.21E+11,苏州市,120.585728,31.2974
6.40E+11,盐池县,107.407358,37.783205
2.11E+11,龙城区,120.413376,41.576749
5.31E+11,永胜县,100.750826,26.684225
4.11E+11,沁阳市,112.950716,35.087539
4.11E+11,温县,113.08053,34.940189
6.10E+11,印台区,109.099974,35.114492
4.41E+11,市辖区,,
6.50E+11,新疆维吾尔自治区,87.627704,43.793026
6.11E+11,宝塔区,109.48976,36.585472
1.40E+11,山西省,112.562678,37.873499
4.42E+11,源城区,114.702517,23.733969
4.10E+11,顺河回族区,114.364875,34.800458
1.39E+11,定州市,,
6.23E+11,碌曲县,102.487327,34.590944
3.21E+11,盱眙县,118.54436,33.011971
1.30E+11,正定县,114.570941,38.146444
1.50E+11,海勃湾区,106.822778,39.691156
5.31E+11,市辖区,,
5.10E+11,新都区,104.158705,30.823498
2.11E+11,宽甸满族自治县,124.783659,40.731316
2.21E+11,通化县,125.759259,41.679808
5.10E+11,大安区,104.773994,29.363702
2.31E+11,勃利县,130.59217,45.755063
4.41E+11,兴宁市,115.731167,24.136708
5.11E+11,市辖区,,
1.51E+11,乌拉特中旗,108.513645,41.587732
4.31E+11,岳阳市,113.12873,29.356803
3.10E+11,普陀区,121.395514,31.249603
3.21E+11,市辖区,,
3.70E+11,济阳县,117.173524,36.978537
4.33E+11,泸溪县,110.21961,28.216641
4.41E+11,麻章区,110.334387,21.263442
5.11E+11,峨边彝族自治县,103.262048,29.230425
3.50E+11,建宁县,116.848443,26.833588
3.10E+11,嘉定区,121.265374,31.375869
1.30E+11,昌黎县,119.199551,39.700911
6.10E+11,陕西省,108.954347,34.265502
1.40E+11,平定县,113.630107,37.804988
4.11E+11,解放区,113.230816,35.240282
6.11E+11,安塞区,109.328842,36.863854
5.20E+11,习水县,106.197137,28.33127
2.31E+11,宝山区,131.401589,46.577167
3.70E+11,章丘市,117.526228,36.681258
1.50E+11,石拐区,110.060254,40.681748
4.51E+11,铁山港区,109.42158,21.529127
4.51E+11,市辖区,,
1.51E+11,扎赉诺尔区,117.670248,49.510375
4.11E+11,殷都区,114.303553,36.10989
4.51E+11,钦州市,108.654146,21.979933
5.33E+11,剑川县,99.905559,26.537033
5.11E+11,市辖区,,
6.53E+11,克孜勒苏柯尔克孜自治州,76.167819,39.714526
6.11E+11,白河县,110.112629,32.809026
3.71E+11,五莲县,119.213619,35.760228
3.40E+11,五河县,117.879486,33.127823
5.13E+11,乡城县,99.798435,28.931172
5.13E+11,黑水县,102.990108,32.061895
5.13E+11,若尔盖县,102.967826,33.578159
3.21E+11,姜堰区,120.127934,32.509155
1.41E+11,寿阳县,113.176373,37.895191
3.31E+11,仙居县,120.728801,28.846966
1.31E+11,市辖区,,
3.50E+11,永安市,117.365052,25.941937
4.30E+11,岳麓区,112.93132,28.234538
3.20E+11,惠山区,120.298433,31.680335
1.41E+11,文水县,112.028866,37.438101
6.20E+11,永登县,103.26038,36.736513
1.41E+11,阳城县,112.414738,35.486029
5.11E+11,顺庆区,106.09245,30.796803
3.51E+11,邵武市,117.492533,27.340326
1.30E+11,遵化市,117.965892,40.189201
5.30E+11,市辖区,,
6.40E+11,惠农区,106.781176,39.239302
4.31E+11,新邵县,111.458656,27.320917
3.41E+11,琅琊区,118.305961,32.294631
6.11E+11,洛南县,110.148508,34.090837
1.31E+11,运河区,116.843673,38.283749
5.20E+11,市辖区,,
5.31E+11,华坪县,101.266195,26.629211
3.21E+11,南通市,120.894676,31.981143
6.30E+11,平安区,102.108834,36.500563
3.60E+11,共青城市,115.808844,29.248316
3.61E+11,市辖区,,
6.32E+11,河南蒙古族自治县,101.617503,34.734568
2.30E+11,市辖区,,
1.31E+11,大城县,116.653793,38.705449
3.72E+11,单县,116.107428,34.778808
3.21E+11,淮阴区,119.034725,33.631892
5.10E+11,都江堰市,103.647153,30.988767
5.33E+11,砚山县,104.337211,23.605768
5.13E+11,雷波县,103.571696,28.262682
4.31E+11,安仁县,113.26932,26.709061
3.31E+11,丽水市,119.922796,28.46763
6.53E+11,阿合奇县,78.446253,40.936936
4.42E+11,连平县,114.488556,24.369583
7.10E+11,台湾省,121.509062,25.044332
5.00E+11,北碚区,106.395612,29.805107
4.41E+11,四会市,112.734103,23.327001
3.20E+11,秦淮区,118.79476,32.039113
1.50E+11,清水河县,111.647609,39.921095
5.21E+11,石阡县,108.223612,27.513829
1.31E+11,广宗县,115.142626,37.074661
3.70E+11,市辖区,,
2.11E+11,南芬区,123.744802,41.100445
1.40E+11,市辖区,,
3.21E+11,虎丘区,120.434238,31.329601
6.23E+11,永靖县,103.285853,35.958306
2.31E+11,海伦市,126.930106,47.45117
5.33E+11,泸西县,103.766196,24.532025
3.20E+11,武进区,119.942437,31.701187
4.12E+11,淮阳县,114.886153,33.731561
4.69E+11,定安县,110.359339,19.681404
1.41E+11,城区,112.853555,35.501571
4.41E+11,丰顺县,116.181691,23.739343
5.00E+11,大足区,105.721733,29.707032
6.11E+11,大荔县,109.941734,34.797259
4.60E+11,儋州市,109.580811,19.521134
3.71E+11,市辖区,,
6.53E+11,阿克苏市,80.263387,41.167548
5.11E+11,丹棱县,103.512783,30.01521
1.10E+11,朝阳区,116.443205,39.921506
4.30E+11,衡阳县,112.370546,26.969577
5.23E+11,黄平县,107.916411,26.905396
4.31E+11,通道侗族自治县,109.784412,26.158054
4.10E+11,惠济区,113.6169,34.867457
6.10E+11,三原县,108.940509,34.617381
1.41E+11,侯马市,111.372002,35.619105
3.71E+11,市辖区,,
5.20E+11,花溪区,106.67026,26.409817
2.31E+11,市辖区,,
2.11E+11,朝阳市,120.450879,41.573762
1.52E+11,科尔沁右翼前旗,121.952621,46.079833
5.43E+11,阿里地区,80.105804,32.501111
4.20E+11,硚口区,114.21492,30.582202
3.42E+11,六安市,116.520139,31.735456
1.20E+11,津南区,117.35726,38.937928
5.20E+11,平坝区,106.256412,26.405715
4.31E+11,洞口县,110.575846,27.06032
3.41E+11,太湖县,116.308795,30.45422
5.13E+11,冕宁县,102.17701,28.549656
2.30E+11,兴安区,130.239245,47.252849
5.11E+11,南充市,106.110698,30.837793
1.41E+11,夏县,111.220456,35.141363
5.00E+11,武隆县,107.760025,29.325601
6.32E+11,祁连县,100.253211,38.177112
2.30E+11,黑龙江省,126.661665,45.742366
3.50E+11,海沧区,118.032984,24.484685
6.21E+11,康县,105.609169,33.329136
6.21E+11,市辖区,,
4.50E+11,蒙山县,110.525003,24.19357
4.31E+11,郴州市,113.014984,25.770532
2.31E+11,大同区,124.812364,46.039827
5.13E+11,会东县,102.57796,26.634669
4.42E+11,市辖区,,
4.20E+11,武汉市,114.305469,30.593175
2.11E+11,市辖区,,
5.11E+11,资中县,104.851944,29.764059
5.00E+11,永川区,105.927001,29.356311
6.51E+11,哈密市,93.515224,42.819541
4.29E+11,神农架林区,110.675743,31.744915
5.10E+11,邛崃市,103.464207,30.410324
3.30E+11,龙湾区,120.811213,27.932747
4.23E+11,鹤峰县,110.033662,29.890171
3.21E+11,涟水县,119.260227,33.781331
1.30E+11,市辖区,,
5.40E+11,察隅县,97.466919,28.66128
3.21E+11,市辖区,,
4.51E+11,市辖区,,
3.21E+11,市辖区,,
2.30E+11,通河县,128.746124,45.990205
2.11E+11,振安区,124.470034,40.201553
1.40E+11,潞城市,113.228852,36.334104
1.51E+11,兴和县,113.834173,40.872301
1.41E+11,安泽县,112.250144,36.147787
1.30E+11,市辖区,,
5.30E+11,富民县,102.4976,25.221935
5.20E+11,水城县,104.95783,26.547904
1.31E+11,桃城区,115.67545,37.735465
6.10E+11,渭城区,108.737204,34.36195
3.60E+11,南昌县,115.933742,28.558296
6.21E+11,西峰区,107.651077,35.730652
6.21E+11,安定区,104.610668,35.580629
1.31E+11,隆化县,117.738937,41.313791
3.40E+11,蚌山区,117.373595,32.917048
4.20E+11,湖北省,114.341745,30.546557
6.53E+11,尉犁县,86.261321,41.343933
2.30E+11,龙沙区,123.957531,47.317308
6.53E+11,策勒县,80.806159,36.998335
3.71E+11,环翠区,122.123443,37.50199
4.41E+11,广宁县,112.44069,23.634675
5.31E+11,澜沧拉祜族自治县,99.931975,22.555904
4.30E+11,衡南县,112.677877,26.738247
4.21E+11,孝感市,113.957037,30.917766
3.61E+11,吉安市,114.966567,27.090763
5.31E+11,临沧市,100.08879,23.883955
2.30E+11,方正县,128.829536,45.851694
6.10E+11,秦都区,108.706272,34.329567
5.00E+11,綦江区,106.651361,29.028066
1.41E+11,左权县,113.379403,37.082943
4.69E+11,陵水黎族自治县,110.037503,18.506048
3.21E+11,连云区,119.338788,34.760249
5.40E+11,工布江达县,93.246077,29.88528
3.61E+11,婺源县,117.861797,29.248085
4.21E+11,猇亭区,111.43462,30.530903
6.41E+11,沙坡头区,105.173721,37.516883
1.31E+11,市辖区,,
3.42E+11,涡阳县,116.215665,33.492921
2.31E+11,安达市,125.346156,46.419633
3.41E+11,郊区,117.768026,30.821069
5.40E+11,市辖区,,
4.11E+11,原阳县,113.940046,35.065587
5.11E+11,洪雅县,103.372863,29.90489
3.30E+11,嘉兴市,120.75547,30.746191
5.20E+11,云岩区,106.724494,26.604688
4.11E+11,获嘉县,113.657433,35.259808
2.31E+11,富锦市,132.037686,47.250107
3.31E+11,市辖区,,
4.21E+11,安陆市,113.688941,31.25561
4.40E+11,宝安区,113.883802,22.554996
5.31E+11,临翔区,100.082523,23.895137
4.21E+11,荆门市,112.199427,31.035395
2.21E+11,镇赉县,123.199607,45.84835
4.51E+11,天峨县,107.173802,24.999108
5.00E+11,市辖区,106.551643,29.562849
3.40E+11,固镇县,117.316913,33.31688
6.53E+11,和硕县,86.876799,42.284331
2.11E+11,元宝区,124.395661,40.136434
3.61E+11,上高县,114.947683,28.238061
1.51E+11,根河市,121.520388,50.780344
1.51E+11,卓资县,112.577528,40.894691
5.12E+11,广安市,106.633088,30.456224
5.11E+11,马边彝族自治县,103.546347,28.83552
6.21E+11,张家川回族自治县,106.204517,34.988037
4.21E+11,沙洋县,112.588581,30.709221
4.51E+11,江州区,107.353437,22.405325
1.30E+11,山海关区,119.775799,39.978848
3.72E+11,菏泽市,115.480656,35.23375
3.21E+11,洪泽区,118.873241,33.294214
5.33E+11,元阳县,102.835223,23.219932
5.20E+11,市辖区,,
2.10E+11,法库县,123.440294,42.50108
1.31E+11,容城县,115.861657,39.042784
6.11E+11,丹凤县,110.32733,33.695783
4.11E+11,召陵区,114.093902,33.586565
4.10E+11,涧西区,112.395756,34.658033
5.23E+11,锦屏县,109.200534,26.676233
5.11E+11,井研县,104.069726,29.651287
4.10E+11,鲁山县,112.908202,33.738293
4.40E+11,白云区,113.273238,23.157367
6.20E+11,永昌县,101.984458,38.243434
5.00E+11,黔江区,108.770677,29.533609
6.33E+11,同德县,100.578051,35.25479
4.10E+11,新华区,113.293977,33.737251
6.10E+11,眉县,107.749766,34.274246
4.30E+11,耒阳市,112.859759,26.422277
4.50E+11,城中区,109.4273,24.366
6.30E+11,民和回族土族自治县,102.830892,36.320321
3.61E+11,南康区,114.765412,25.66145
4.31E+11,江永县,111.343911,25.273539
2.20E+11,市辖区,,
6.23E+11,舟曲县,104.251482,33.793631
2.11E+11,铁岭县,123.728933,42.223395
1.31E+11,廊坊市,116.683752,39.538047
1.10E+11,北京市,116.407394,39.904211
4.51E+11,大新县,107.200654,22.829287
4.51E+11,钟山县,111.303009,24.525957
6.33E+11,贵德县,101.433391,36.040166
3.61E+11,南城县,116.63704,27.569678
3.61E+11,横峰县,117.596452,28.407117
4.41E+11,鼎湖区,112.567588,23.158447
5.13E+11,红原县,102.544405,32.790891
6.53E+11,皮山县,78.283669,37.62145
6.33E+11,乌兰县,98.480195,36.929749
5.40E+11,当雄县,91.101162,30.473118
5.30E+11,安宁市,102.478494,24.919493
1.41E+11,市辖区,,
1.31E+11,阳原县,114.150348,40.104663
3.61E+11,东乡县,116.603559,28.247696
5.33E+11,漾濞彝族自治县,99.958015,25.670148
4.12E+11,市辖区,,
3.51E+11,洛江区,118.671193,24.939796
3.61E+11,玉山县,118.244769,28.682309
3.51E+11,福安市,119.64785,27.08834
1.30E+11,成安县,114.670032,36.444317
1.40E+11,小店区,112.565659,37.736525
3.61E+11,分宜县,114.692049,27.814757
5.11E+11,乐山市,103.765678,29.552115
3.60E+11,芦溪县,114.029827,27.630806
4.41E+11,市辖区,,
5.32E+11,南华县,101.273577,25.192293
6.11E+11,府谷县,111.067276,39.028116
1.41E+11,岚县,111.671917,38.279299
4.51E+11,市辖区,,
6.11E+11,平利县,109.361864,32.388854
3.41E+11,淮北市,116.798265,33.955844
5.13E+11,德格县,98.580914,31.806118
6.11E+11,商洛市,109.91857,33.872726
4.10E+11,瀍河回族区,112.500131,34.679773
3.31E+11,市辖区,,
3.71E+11,郯城县,118.367215,34.613586
4.31E+11,桂东县,113.944614,26.077616
5.12E+11,翠屏区,104.620009,28.765689
4.31E+11,永州市,111.613418,26.419641
3.30E+11,江干区,120.205001,30.257012
6.50E+11,天山区,87.631676,43.794399
1.40E+11,平顺县,113.435961,36.200179
3.71E+11,金乡县,116.311532,35.066619
5.31E+11,市辖区,,
2.31E+11,肇东市,125.961814,46.051126
5.10E+11,富顺县,104.975048,29.181429
3.30E+11,滨江区,120.211623,30.208847
4.45E+11,榕城区,116.367012,23.525382
4.20E+11,铁山区,114.891605,30.203118
6.10E+11,千阳县,107.132441,34.642381
3.71E+11,河东区,118.402893,35.089916
3.31E+11,永康市,120.047651,28.888555
4.12E+11,正阳县,114.392773,32.605697
5.43E+11,普兰县,81.176237,30.294402
6.10E+11,西安市,108.93977,34.341574
4.11E+11,文峰区,114.357082,36.090468
4.20E+11,下陆区,114.961327,30.173912
3.40E+11,谢家集区,116.859188,32.600037
1.51E+11,通辽市,122.243444,43.652889
1.40E+11,阳泉市,113.580519,37.856971
4.45E+11,潮安区,116.678203,23.462613
4.40E+11,香洲区,113.543784,22.265811
3.61E+11,石城县,116.346995,26.314775
3.31E+11,衢江区,118.95946,28.97978
1.31E+11,曲阳县,114.745008,38.622248
5.40E+11,定结县,87.765872,28.364159
1.31E+11,博野县,115.46438,38.457364
4.31E+11,新田县,112.203287,25.904305
2.21E+11,前郭尔罗斯蒙古族自治县,124.823417,45.118061
6.53E+11,乌恰县,75.259227,39.71931
3.51E+11,延平区,118.182036,26.637438
3.51E+11,永定区,116.732091,24.723961
3.40E+11,三山区,118.268101,31.219568
5.20E+11,红花岗区,106.8937,27.644754
5.21E+11,江口县,108.839557,27.69965
4.41E+11,梅州市,116.122523,24.288578
5.21E+11,金沙县,106.220227,27.459214
4.51E+11,陆川县,110.264052,22.321048
3.42E+11,旌德县,118.549861,30.298142
3.42E+11,广德县,119.420935,30.877555
6.23E+11,夏河县,102.521807,35.202503
3.41E+11,安庆市,117.115101,30.531919
5.00E+11,合川区,106.27613,29.972084
4.12E+11,新县,114.879239,31.643918
6.11E+11,宁强县,106.257171,32.829694
4.40E+11,翁源县,114.130342,24.350346
5.21E+11,玉屏侗族自治县,108.906411,27.235813
4.21E+11,点军区,111.268119,30.693247
4.50E+11,临桂区,110.212463,25.238628
3.61E+11,弋阳县,117.449588,28.378044
1.40E+11,新荣区,113.140004,40.255866
2.10E+11,新民市,122.836723,41.985186
2.31E+11,北林区,126.985504,46.6375
3.20E+11,新北区,119.971697,31.830427
3.61E+11,泰和县,114.92299,26.801628
4.50E+11,七星区,110.317826,25.252701
2.10E+11,沈河区,123.458691,41.796177
1.41E+11,晋城市,112.851486,35.490684
4.10E+11,上街区,113.30893,34.802752
3.51E+11,惠安县,118.796607,25.030801
5.32E+11,永仁县,101.666132,26.049464
1.41E+11,怀仁县,113.131717,39.821627
2.20E+11,宽城区,125.326581,43.943612
1.10E+11,怀柔区,116.631931,40.316053
2.11E+11,调兵山市,123.567117,42.467521
2.10E+11,沙河口区,121.594297,38.904788
2.30E+11,依安县,125.306278,47.893548
4.51E+11,福绵区,110.059439,22.585556
1.51E+11,新巴尔虎左旗,118.269819,48.218241
3.51E+11,武夷山市,118.035309,27.756647
3.30E+11,江北区,121.555081,29.886781
1.10E+11,市辖区,116.407394,39.904211
4.42E+11,连山壮族瑶族自治县,112.093617,24.570491
5.23E+11,独山县,107.545048,25.822132
2.20E+11,舒兰市,126.965607,44.406105
1.39E+11,省直辖县级行政区划,,
3.31E+11,温岭市,121.385604,28.372506
6.23E+11,临夏县,103.039826,35.478722
5.31E+11,市辖区,,
4.69E+11,五指山市,109.516925,18.775146
1.20E+11,河东区,117.251584,39.128294
3.21E+11,如东县,121.185201,32.331765
4.21E+11,市辖区,,
5.23E+11,福泉市,107.520386,26.686335
1.41E+11,离石区,111.150695,37.51786
4.60E+11,美兰区,110.366358,20.029083
4.11E+11,牧野区,113.908772,35.315039
1.31E+11,深州市,115.559574,38.001535
6.11E+11,城固县,107.33393,33.157131
5.33E+11,丘北县,104.166587,24.051746
5.11E+11,安居区,105.456342,30.355379
3.71E+11,临沭县,118.650781,34.919851
3.60E+11,浮梁县,117.215066,29.352253
3.50E+11,马尾区,119.455588,25.9895
1.31E+11,市辖区,,
3.40E+11,蜀山区,117.260521,31.85124
3.60E+11,进贤县,116.241288,28.377343
6.10E+11,长武县,107.798757,35.205886
4.12E+11,潢川县,115.051908,32.131522
2.22E+11,和龙市,129.010106,42.546675
4.40E+11,深圳市,114.057939,22.543527
1.51E+11,额尔古纳市,120.180506,50.243102
1.31E+11,市辖区,,
2.20E+11,公主岭市,124.822929,43.504676
5.11E+11,泸州市,105.442285,28.871805
2.11E+11,凌河区,121.150877,41.114989
2.10E+11,庄河市,122.967424,39.680843
3.21E+11,泗洪县,118.223591,33.476051
5.30E+11,禄劝彝族苗族自治县,102.471518,25.551332
2.10E+11,甘井子区,121.525466,38.953343
4.50E+11,万秀区,111.320518,23.472991
1.31E+11,滦平县,117.332801,40.941482
5.23E+11,榕江县,108.52188,25.931893
2.20E+11,桦甸市,126.746309,42.972096
4.41E+11,雷州市,110.096586,20.914178
2.11E+11,平山区,123.769088,41.299587
6.32E+11,刚察县,100.145833,37.32547
6.11E+11,洛川县,109.432369,35.761974
2.10E+11,辽中区,122.765409,41.516826
2.11E+11,双台子区,122.039787,41.19965
1.31E+11,崇礼区,115.282668,40.974675
2.11E+11,文圣区,123.231408,41.283754
3.31E+11,浦江县,119.892222,29.452476
3.10E+11,崇明区,121.397421,31.623728
6.33E+11,玛沁县,100.238888,34.477433
6.53E+11,轮台县,84.252156,41.777702
4.50E+11,柳州市,109.428608,24.326291
4.51E+11,市辖区,,
4.20E+11,市辖区,,
3.50E+11,涵江区,119.116289,25.45872
3.61E+11,金溪县,116.755058,27.918959
5.40E+11,桑珠孜区,88.898483,29.24779
4.21E+11,谷城县,111.652982,32.263849
6.20E+11,甘肃省,103.826447,36.05956
5.00E+11,彭水苗族土家族自治县,108.165537,29.293902
3.71E+11,汶上县,116.49708,35.712298
6.21E+11,金塔县,98.901252,39.983955
1.40E+11,襄垣县,113.051491,36.535817
8.10E+11,香港特别行政区,114.171203,22.277468
3.31E+11,上虞区,120.868122,30.03312
2.31E+11,逊克县,128.478749,49.564252
1.30E+11,河北省,114.530235,38.037433
3.30E+11,西湖区,120.130194,30.259463
2.31E+11,孙吴县,127.336303,49.425647
1.40E+11,浑源县,113.699475,39.693406
6.30E+11,循化撒拉族自治县,102.489135,35.851152
6.33E+11,海南藏族自治州,100.622692,36.296529
6.11E+11,延长县,110.012334,36.579313
4.21E+11,西陵区,111.285646,30.710781
5.33E+11,泸水市,98.857977,25.822879
1.41E+11,河津市,110.712063,35.596383
1.41E+11,翼城县,111.718951,35.738576
6.21E+11,山丹县,101.088529,38.784505
3.20E+11,泉山区,117.194469,34.225522
3.50E+11,将乐县,117.471372,26.728952
3.42E+11,市辖区,,
6.11E+11,宁陕县,108.314283,33.310527
4.40E+11,浈江区,113.611098,24.804381
3.31E+11,市辖区,,
5.11E+11,市辖区,,
6.10E+11,兴平市,108.490475,34.29922
6.21E+11,静宁县,105.732556,35.521976
5.10E+11,荣县,104.417493,29.445479
3.51E+11,龙海市,117.818197,24.446706
1.31E+11,威县,115.266703,36.975478
3.21E+11,市辖区,,
5.33E+11,河口瑶族自治县,103.93952,22.529645
4.50E+11,融水苗族自治县,109.256334,25.065934
6.11E+11,南郑县,106.93623,32.999333
1.50E+11,达尔罕茂明安联合旗,110.432626,41.698992
6.50E+11,头屯河区,87.428141,43.877664
1.41E+11,大宁县,110.75291,36.465102
6.11E+11,富平县,109.18032,34.751077
4.51E+11,市辖区,,
1.41E+11,陵川县,113.280688,35.775685
5.10E+11,市辖区,,
5.40E+11,江达县,98.21843,31.499202
4.51E+11,大化瑶族自治县,107.998149,23.736457
6.40E+11,永宁县,106.253145,38.277372
5.13E+11,九寨沟县,104.243841,33.252056
6.20E+11,安宁区,103.719054,36.104579
6.53E+11,博乐市,82.051004,44.853869
4.51E+11,兴宾区,109.183333,23.72892
2.10E+11,康平县,123.343699,42.72793
6.53E+11,和田县,79.81907,37.120031
5.22E+11,册亨县,105.811592,24.983663
3.21E+11,兴化市,119.852541,32.910459
6.21E+11,武山县,104.890587,34.72139
1.10E+11,密云区,116.843047,40.376894
5.00E+11,垫江县,107.33339,30.327716
6.11E+11,西乡县,107.766613,32.983101
2.11E+11,新邱区,121.792535,42.087632
1.31E+11,丰宁满族自治县,116.646051,41.209069
4.11E+11,汤阴县,114.357763,35.924514
3.60E+11,湖口县,116.251947,29.731101
4.30E+11,珠晖区,112.620209,26.894765
3.50E+11,市辖区,,
6.51E+11,伊州区,93.514797,42.827254
1.39E+11,辛集市,,
5.31E+11,景谷傣族彝族自治县,100.702871,23.497028
5.30E+11,市辖区,,
4.31E+11,华容县,112.540463,29.531057
4.51E+11,金秀瑶族自治县,110.189462,24.130374
4.41E+11,南海区,113.143441,23.028956
3.61E+11,永丰县,115.421344,27.316939
5.11E+11,合江县,105.830986,28.811164
3.20E+11,徐州市,117.284124,34.205768
1.31E+11,冀州区,115.579308,37.550856
1.41E+11,石楼县,110.834634,36.99857
4.20E+11,竹山县,110.228747,32.224808
3.60E+11,德安县,115.767447,29.298696
3.71E+11,市辖区,,
1.31E+11,顺平县,115.13547,38.837487
3.70E+11,天桥区,116.987153,36.678589
4.51E+11,乐业县,106.556519,24.776827
4.21E+11,红安县,114.618236,31.288153
1.31E+11,内丘县,114.512128,37.286669
4.45E+11,市辖区,,
2.10E+11,抚顺县,124.097978,41.922644
4.21E+11,随县,113.290634,31.883739
1.41E+11,朔州市,112.432991,39.331855
4.21E+11,黄梅县,115.944219,30.070453
6.11E+11,韩城市,110.442846,35.476788
4.11E+11,宁陵县,115.313743,34.460399
6.53E+11,阿拉山口市,82.559396,45.172227
1.41E+11,五寨县,111.846904,38.910726
2.11E+11,朝阳县,120.389754,41.497825
6.21E+11,庆阳市,107.643571,35.70898
4.42E+11,海丰县,115.323436,22.966585
4.50E+11,鹿寨县,109.750638,24.472897
5.20E+11,安顺市,105.947594,26.253088
6.54E+11,巩留县,82.231718,43.482628
4.21E+11,伍家岗区,111.361037,30.644334
5.13E+11,理塘县,100.269817,29.996049
5.30E+11,师宗县,103.985321,24.822233
1.30E+11,迁西县,118.314715,40.1415
5.41E+11,贡嘎县,90.98414,29.289455
1.31E+11,康保县,114.600404,41.852368
5.00E+11,云阳县,108.697324,30.930612
4.21E+11,夷陵区,111.32638,30.770006
6.21E+11,庆城县,107.881802,36.016299
6.11E+11,清涧县,110.121209,37.088878
4.60E+11,三沙市,112.338695,16.831839
3.31E+11,舟山市,122.207106,29.985553
2.30E+11,南岗区,126.668784,45.760174
1.30E+11,丛台区,114.492896,36.636409
5.12E+11,筠连县,104.512025,28.167831
6.50E+11,乌鲁木齐县,87.409417,43.47136
2.21E+11,通化市,125.939697,41.728401
4.45E+11,潮州市,116.622444,23.657262
1.41E+11,榆社县,112.975209,37.070916
3.30E+11,萧山区,120.264253,30.183806
6.11E+11,市辖区,,
4.11E+11,卢氏县,111.047858,34.054324
1.51E+11,科尔沁左翼中旗,123.312264,44.126625
2.20E+11,绿园区,125.256135,43.880975
2.11E+11,阜新蒙古族自治县,121.757901,42.065175
3.30E+11,海曙区,121.550752,29.874903
4.11E+11,濮阳县,115.029078,35.712193
1.41E+11,原平市,112.711058,38.731402
4.10E+11,伊川县,112.425676,34.421323
3.61E+11,乐安县,115.83048,27.428765
6.40E+11,固原市,106.24261,36.015855
5.40E+11,日喀则市,88.880583,29.266869
1.31E+11,徐水区,115.655774,39.018736
1.41E+11,稷山县,110.983333,35.604025
5.21E+11,大方县,105.613037,27.141735
